Strategy name,Entry time,Symbol,Entry price,Exit time,Exit price,PnL %,1 minute MACD,1 minute RSI,1 minute KDJ,1 minute EMA,1 minute MA,1 minute TSI,1 minute SuperTrend Vs DEMA,1 minute Bollinger,3 minutes MACD,3 minutes RSI,3 minutes KDJ,3 minutes EMA,3 minutes MA,3 minutes TSI,3 minutes SuperTrend Vs DEMA,3 minutes Bollinger,5 minutes MACD,5 minutes RSI,5 minutes KDJ,5 minutes EMA,5 minutes MA,5 minutes TSI,5 minutes SuperTrend Vs DEMA,5 minutes Bollinger,15 minutes MACD,15 minutes RSI,15 minutes KDJ,15 minutes EMA,15 minutes MA,15 minutes TSI,15 minutes SuperTrend Vs DEMA,15 minutes Bollinger,30 minutes MACD,30 minutes RSI,30 minutes KDJ,30 minutes EMA,30 minutes MA,30 minutes TSI,30 minutes SuperTrend Vs DEMA,30 minutes Bollinger,1 hour MACD,1 hour RSI,1 hour KDJ,1 hour EMA,1 hour MA,1 hour TSI,1 hour SuperTrend Vs DEMA,1 hour Bollinger,2 hours MACD,2 hours RSI,2 hours KDJ,2 hours EMA,2 hours MA,2 hours TSI,2 hours SuperTrend Vs DEMA,2 hours Bollinger,4 hours MACD,4 hours RSI,4 hours KDJ,4 hours EMA,4 hours MA,4 hours TSI,4 hours SuperTrend Vs DEMA,4 hours Bollinger,6 hours MACD,6 hours RSI,6 hours KDJ,6 hours EMA,6 hours MA,6 hours TSI,6 hours SuperTrend Vs DEMA,6 hours Bollinger,8 hours MACD,8 hours RSI,8 hours KDJ,8 hours EMA,8 hours MA,8 hours TSI,8 hours SuperTrend Vs DEMA,8 hours Bollinger,12 hours MACD,12 hours RSI,12 hours KDJ,12 hours EMA,12 hours MA,12 hours TSI,12 hours SuperTrend Vs DEMA,12 hours Bollinger,1 day MACD,1 day RSI,1 day KDJ,1 day EMA,1 day MA,1 day TSI,1 day SuperTrend Vs DEMA,1 day Bollinger,3 days MACD,3 days RSI,3 days KDJ,3 days EMA,3 days MA,3 days TSI,3 days SuperTrend Vs DEMA,3 days Bollinger,1 week MACD,1 week RSI,1 week KDJ,1 week EMA,1 week MA,1 week TSI,1 week SuperTrend Vs DEMA,1 week Bollinger,1 month MACD,1 month RSI,1 month KDJ,1 month EMA,1 month MA,1 month TSI,1 month SuperTrend Vs DEMA,1 month Bollinger,Profit,Entry Date,Entry Hour,Entry month,Entry day,Exit Date,Exit Hour,Exit month,Exit day,Entry minute,Exit minute
1 hour MACD,2023-08-01 15:00:00,AVAUSDT,0.575,2023-08-02 08:00:00,0.586,1.913043478,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,n,n,y,n,y,y,n,y,y,y,y,y,y,y,n,y,y,y,n,y,y,y,y,n,n,n,n,y,y,n,y,n,n,n,y,y,y,n,n,y,y,n,y,n,y,n,n,y,y,n,y,n,y,n,n,y,y,y,y,y,y,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,n,n,y,n,y,n,n,n,n,n,n,n,n,-1.6500000000000017,2023-08-01,15,8,1,2023-08-02,8,8,2,0,0
1 hour MACD,2023-07-11 16:00:00,DOTUSDT,5.151,2023-07-12 11:01:00,5.25,1.921956902,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,y,n,n,y,n,y,y,n,y,y,y,y,y,y,y,n,y,y,y,n,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,y,y,n,y,y,n,y,n,n,n,n,y,y,n,y,n,n,n,n,y,y,n,y,n,n,n,y,n,y,y,n,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n,-14.85000000000003,2023-07-11,16,7,11,2023-07-12,11,7,12,0,1
1 hour MACD,2023-07-26 05:00:00,IOTXUSDT,0.01871,2023-07-27 14:00:00,0.01907,1.924104757,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,y,n,y,n,y,y,y,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,-0.0539999999999998,2023-07-26,5,7,26,2023-07-27,14,7,27,0,0
1 hour MACD,2023-07-23 05:00:00,BCHUSDT,243.8,2023-07-24 02:00:00,248.5,1.92780968,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,y,y,y,n,y,n,n,n,n,n,y,y,n,n,n,n,n,n,y,n,n,n,n,y,n,n,y,n,n,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,y,n,n,y,n,y,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,n,n,n,n,n,n,-704.9999999999983,2023-07-23,5,7,23,2023-07-24,2,7,24,0,0
1 hour MACD,2023-07-26 14:00:00,KSMUSDT,22.3,2023-07-27 13:00:00,22.73,1.928251121,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,n,y,n,y,y,y,n,n,n,n,n,n,y,y,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,y,n,y,n,n,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,-64.49999999999996,2023-07-26,14,7,26,2023-07-27,13,7,27,0,0
1 hour MACD,2023-07-25 00:00:00,ARDRUSDT,0.0725,2023-07-26 05:00:00,0.0739,1.931034483,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,y,y,n,y,y,y,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,y,n,n,n,y,n,n,n,y,n,y,n,y,n,n,y,n,n,y,n,y,n,y,y,y,y,y,n,y,y,y,n,y,y,n,y,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n,-0.2099999999999997,2023-07-25,0,7,25,2023-07-26,5,7,26,0,0
1 hour MACD,2023-07-25 03:00:00,SYSUSDT,0.1086,2023-07-26 01:00:00,0.1107,1.933701657,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,y,n,y,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,-0.3150000000000007,2023-07-25,3,7,25,2023-07-26,1,7,26,0,0
1 hour MACD,2023-07-13 07:00:00,KMDUSDT,0.2632,2023-07-14 05:00:00,0.2683,1.93768997,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,n,y,y,y,y,y,y,y,y,y,y,n,n,y,n,n,y,n,y,n,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,n,y,y,y,y,n,n,n,n,y,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n,-0.764999999999999,2023-07-13,7,7,13,2023-07-14,5,7,14,0,0
1 hour MACD,2023-07-28 19:00:00,AVAUSDT,0.563,2023-07-29 16:00:00,0.574,1.953818828,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,y,n,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,n,y,y,y,y,n,n,y,n,n,n,n,n,n,n,n,n,n,-1.6500000000000017,2023-07-28,19,7,28,2023-07-29,16,7,29,0,0
1 hour MACD,2023-08-08 11:00:00,ONTUSDT,0.184,2023-08-09 17:00:00,0.1876,1.956521739,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,n,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,y,n,y,n,n,n,n,y,n,n,y,y,y,n,n,n,y,n,n,n,n,n,n,n,n,n,-0.5399999999999988,2023-08-08,11,8,8,2023-08-09,17,8,9,0,0
1 hour MACD,2023-07-20 21:00:00,1INCHUSDT,0.326,2023-07-22 02:00:00,0.3324,1.963190184,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,n,n,n,n,y,y,y,y,n,n,y,n,n,y,y,n,n,n,n,n,n,y,n,y,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,y,y,n,n,n,y,n,n,y,y,y,n,y,y,y,n,n,n,y,n,y,y,y,y,n,n,n,n,y,n,n,n,n,n,n,n,n,-0.9599999999999942,2023-07-20,21,7,20,2023-07-22,2,7,22,0,0
1 hour MACD,2023-07-11 23:00:00,BICOUSDT,0.229,2023-07-12 21:00:00,0.2335,1.965065502,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,y,y,n,y,y,y,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,y,y,n,y,n,n,n,n,y,n,n,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n,-0.6750000000000006,2023-07-11,23,7,11,2023-07-12,21,7,12,0,0
1 hour MACD,2023-07-15 07:00:00,STORJUSDT,0.3051,2023-07-16 12:00:00,0.3111,1.966568338,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,y,y,y,n,y,y,y,n,y,y,y,n,y,y,y,y,n,y,y,n,y,y,y,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,y,y,n,n,n,y,y,n,y,y,y,n,y,y,y,y,n,n,y,n,y,n,n,n,n,n,n,n,n,-0.9000000000000008,2023-07-15,7,7,15,2023-07-16,12,7,16,0,0
1 hour MACD,2023-08-19 00:00:00,SOLUSDT,21.34,2023-08-20 05:00:00,21.76,1.968134958,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,n,n,n,n,n,y,y,n,n,n,y,n,n,y,y,n,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,n,n,n,n,n,n,n,n,-63.000000000000256,2023-08-19,0,8,19,2023-08-20,5,8,20,0,0
1 hour MACD,2023-08-11 01:00:00,RSRUSDT,0.002133,2023-08-11 18:00:00,0.002175,1.969057665,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,y,y,y,y,y,n,y,y,n,y,y,y,y,n,y,y,n,n,y,y,y,n,n,y,y,y,y,y,y,n,n,y,y,n,y,y,y,n,n,y,y,n,y,y,y,n,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,-0.0062999999999999,2023-08-11,1,8,11,2023-08-11,18,8,11,0,0
1 hour MACD,2023-07-29 02:00:00,UTKUSDT,0.066,2023-07-29 19:00:00,0.0673,1.96969697,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,-0.1949999999999993,2023-07-29,2,7,29,2023-07-29,19,7,29,0,0
1 hour MACD,2023-07-15 07:00:00,IRISUSDT,0.02284,2023-07-16 06:00:00,0.02329,1.970227671,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,y,y,n,y,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,y,y,n,y,n,y,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,-0.0675000000000003,2023-07-15,7,7,15,2023-07-16,6,7,16,0,0
1 hour MACD,2023-08-18 08:00:00,XECUSDT,2.38e-05,2023-08-20 06:00:00,2.43e-05,1.973131822,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,y,n,y,y,y,n,y,y,y,n,n,y,y,n,y,n,n,n,n,y,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,y,n,n,y,n,n,n,n,n,n,n,y,n,n,n,y,n,n,n,y,n,n,n,y,y,n,y,n,n,n,n,n,n,n,n,-7.50000000000003e-05,2023-08-18,8,8,18,2023-08-20,6,8,20,0,0
1 hour MACD,2023-07-13 08:00:00,COSUSDT,0.00554,2023-07-14 08:00:00,0.00565,1.985559567,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,y,y,y,y,y,y,n,y,y,y,y,n,y,y,n,y,n,n,y,n,y,y,n,y,n,n,n,n,y,y,n,y,n,n,n,n,n,y,n,n,n,n,n,y,n,y,n,n,n,y,n,y,n,y,n,n,y,y,n,y,n,y,n,n,y,y,n,y,n,y,y,n,y,y,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n,-0.0164999999999999,2023-07-13,8,7,13,2023-07-14,8,7,14,0,0
1 hour MACD,2023-08-05 23:00:00,SOLUSDT,22.66,2023-08-07 01:00:00,23.11,1.985878199,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,y,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,y,n,y,y,n,y,y,y,n,y,y,y,y,y,y,y,n,y,n,n,n,n,n,n,n,n,-67.49999999999989,2023-08-05,23,8,5,2023-08-07,1,8,7,0,0
1 hour MACD,2023-08-08 07:00:00,IOTAUSDT,0.1703,2023-08-09 01:00:00,0.1737,1.996476806,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,y,y,n,n,n,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,n,n,y,y,y,y,n,n,n,n,y,y,y,y,n,y,y,n,n,y,y,y,n,n,y,n,y,y,y,y,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,y,n,y,n,n,n,n,y,n,n,y,n,y,n,n,y,n,n,n,n,n,n,n,n,n,n,-0.509999999999998,2023-08-08,7,8,8,2023-08-09,1,8,9,0,0
1 hour MACD,2023-08-14 07:00:00,LTOUSDT,0.065,2023-08-14 20:00:00,0.0663,2.0,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,n,y,y,y,y,y,y,y,n,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,y,y,n,y,y,n,y,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,-0.1949999999999993,2023-08-14,7,8,14,2023-08-14,20,8,14,0,0
1 hour MACD,2023-08-09 22:00:00,CKBUSDT,0.002992,2023-08-10 22:00:00,0.003052,2.005347594,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,y,y,n,y,y,n,y,y,y,y,n,y,y,n,y,y,n,y,n,y,y,n,y,n,n,y,n,y,y,n,y,n,n,n,y,y,y,n,n,y,y,n,y,n,y,n,n,y,y,n,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,-0.009,2023-08-09,22,8,9,2023-08-10,22,8,10,0,0
1 hour MACD,2023-07-21 13:00:00,LTCUSDT,92.42,2023-07-22 07:00:00,94.28,2.012551396,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,y,y,n,y,n,n,n,n,n,y,y,n,n,y,y,n,n,y,n,n,n,n,y,n,n,y,n,n,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,y,n,y,n,n,y,y,y,y,y,y,y,y,y,y,n,y,y,n,n,n,n,n,n,n,n,-278.9999999999999,2023-07-21,13,7,21,2023-07-22,7,7,22,0,0
1 hour MACD,2023-08-01 08:01:00,REQUSDT,0.0744,2023-08-02 13:00:00,0.0759,2.016129032,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,n,n,n,n,y,y,n,y,y,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,y,n,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,-0.2250000000000002,2023-08-01,8,8,1,2023-08-02,13,8,2,1,0
1 hour MACD,2023-08-07 03:00:00,ATAUSDT,0.0839,2023-08-07 17:00:00,0.0856,2.026221692,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,n,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,y,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,-0.254999999999999,2023-08-07,3,8,7,2023-08-07,17,8,7,0,0
1 hour MACD,2023-08-15 17:00:00,MOVRUSDT,5.41,2023-08-16 08:00:00,5.52,2.033271719,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,n,y,n,n,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n,-16.499999999999915,2023-08-15,17,8,15,2023-08-16,8,8,16,0,0
1 hour MACD,2023-08-14 06:00:00,SOLUSDT,24.48,2023-08-15 06:00:00,24.98,2.04248366,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,n,y,y,y,y,n,y,y,y,n,y,y,y,y,n,y,y,n,y,y,y,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,y,y,n,n,n,y,n,n,y,y,n,n,n,y,n,n,y,y,y,y,n,y,n,n,y,y,y,n,y,y,n,y,y,y,n,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,n,y,n,n,n,n,n,n,n,n,-75.0,2023-08-14,6,8,14,2023-08-15,6,8,15,0,0
1 hour MACD,2023-07-13 07:00:00,ENSUSDT,9.79,2023-07-13 22:00:00,9.99,2.042900919,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,-30.00000000000016,2023-07-13,7,7,13,2023-07-13,22,7,13,0,0
1 hour MACD,2023-08-01 12:00:00,ALICEUSDT,0.928,2023-08-02 10:00:00,0.947,2.047413793,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,n,n,y,y,y,y,y,y,y,y,n,y,y,y,y,n,y,y,n,y,y,y,y,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,y,n,n,n,y,n,y,n,n,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,-2.849999999999986,2023-08-01,12,8,1,2023-08-02,10,8,2,0,0
1 hour MACD,2023-07-20 06:00:00,DIAUSDT,0.256,2023-07-20 20:00:00,0.2613,2.0703125,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,y,n,y,n,y,n,n,n,y,n,y,y,n,y,y,y,y,n,y,y,n,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,-0.7949999999999957,2023-07-20,6,7,20,2023-07-20,20,7,20,0,0
1 hour MACD,2023-08-10 11:00:00,UTKUSDT,0.0675,2023-08-11 15:00:00,0.0689,2.074074074,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,n,y,y,y,y,y,n,y,n,y,y,y,y,y,n,n,y,y,y,n,y,y,y,n,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,n,n,y,n,y,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,-0.2099999999999997,2023-08-10,11,8,10,2023-08-11,15,8,11,0,0
1 hour MACD,2023-07-18 15:00:00,BCHUSDT,240.6,2023-07-19 10:00:00,245.6,2.078137988,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,y,y,y,y,y,n,n,y,n,y,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,y,y,n,y,n,y,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,n,n,n,n,n,n,-750.0,2023-07-18,15,7,18,2023-07-19,10,7,19,0,0
1 hour MACD,2023-08-08 00:00:00,ICXUSDT,0.2069,2023-08-09 03:00:00,0.2112,2.078298695,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,n,y,n,y,y,y,n,n,n,y,n,y,y,y,y,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,y,n,y,n,n,n,y,n,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,-0.6449999999999998,2023-08-08,0,8,8,2023-08-09,3,8,9,0,0
1 hour MACD,2023-07-23 05:00:00,NMRUSDT,12.94,2023-07-24 11:00:00,13.21,2.086553323,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,n,n,n,y,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,y,n,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,-40.5000000000002,2023-07-23,5,7,23,2023-07-24,11,7,24,0,0
1 hour MACD,2023-08-09 08:00:00,LINKUSDT,7.522,2023-08-09 21:00:00,7.679,2.087210848,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,n,n,n,y,y,y,n,y,y,n,n,y,n,y,y,n,y,y,y,y,y,y,y,y,y,y,y,n,y,n,n,n,n,n,n,n,n,-23.550000000000004,2023-08-09,8,8,9,2023-08-09,21,8,9,0,0
1 hour MACD,2023-07-26 06:00:00,BICOUSDT,0.2199,2023-07-27 15:00:00,0.2245,2.091859936,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,n,y,y,y,y,y,n,n,y,n,n,y,y,n,n,n,y,n,y,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,y,n,y,n,n,n,n,y,n,n,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n,-0.689999999999999,2023-07-26,6,7,26,2023-07-27,15,7,27,0,0
